4.058489387753722326e+02 4.057742228457275360e+02 4.056295758123119413e+02
4.246378002524890576e+02 4.243014502186122741e+02 4.244133651978593207e+02
4.295883446821263192e+02 4.293305000908269449e+02 4.294173215240114132e+02
4.335736073814729821e+02 4.332621745937690889e+02 4.333883506193652124e+02
4.367339771462529256e+02 4.361287851342315207e+02 4.359646273208308571e+02
